route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed
861,5459A6540,649600A5459B6540,,Journal Square,0,,6,0
861,5459A6540,649633A5459B6540,,Journal Square,0,,6,0
860,5459A6540,649293A5459B6540,,World Trade Center,1,,5,0
859,5394A6507,636331A5394B6507,,Hoboken,0,,9,0
860,5459A6540,649397A5459B6540,,Hoboken,0,,7,0
1024,5396A6507,636671A5396B6507,,Journal Square via Hoboken,0,,8,0
859,5394A6507,636243A5394B6507,,Hoboken,0,,9,0
860,5394A6507,636492A5394B6507,,Hoboken,0,,7,0
862,5459A6540,649912A5459B6540,,World Trade Center,1,,1,0
1024,5395A6507,636807A5395B6507,,33rd via Hoboken,1,,11,0
1024,5396A6507,636578A5396B6507,,33rd via Hoboken,1,,11,0
862,5394A6507,637538A5394B6507,,Newark,0,,2,0
859,5394A6507,636333A5394B6507,,Hoboken,0,,9,0
859,5459A6540,649267A5459B6540,,Hoboken,0,,9,0
861,5394A6507,637051A5394B6507,,33rd Street,1,,4,0
862,5396A6507,637307A5396B6507,,World Trade Center,1,,1,0
862,5396A6507,637250A5396B6507,,Newark,0,,2,0
860,5459A6540,649470A5459B6540,,Hoboken,0,,7,0
859,5394A6507,636268A5394B6507,,Hoboken,0,,9,0
860,5394A6507,636423A5394B6507,,World Trade Center,1,,5,0
1024,5396A6507,636560A5396B6507,,33rd via Hoboken,1,,11,0
1024,5396A6507,636686A5396B6507,,Journal Square via Hoboken,0,,8,0
862,5396A6507,637268A5396B6507,,Newark,0,,2,0
861,5394A6507,637077A5394B6507,,33rd Street,1,,4,0
859,5394A6507,636212A5394B6507,,33rd Street,1,,3,0
1024,5396A6507,636695A5396B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637694A5394B6507,,World Trade Center,1,,1,0
1024,5396A6507,636718A5396B6507,,Journal Square via Hoboken,0,,8,0
1024,5396A6507,636564A5396B6507,,33rd via Hoboken,1,,11,0
862,5394A6507,637684A5394B6507,,World Trade Center,1,,1,0
860,5394A6507,636504A5394B6507,,Hoboken,0,,7,0
1024,5395A6507,636825A5395B6507,,33rd via Hoboken,1,,11,0
859,5394A6507,636266A5394B6507,,Hoboken,0,,9,0
860,5394A6507,636405A5394B6507,,World Trade Center,1,,5,0
861,5394A6507,636973A5394B6507,,33rd Street,1,,4,0
1024,5395A6507,636743A5395B6507,,33rd via Hoboken,1,,11,0
859,5459A6540,649126A5459B6540,,33rd Street,1,,3,0
860,5459A6540,649462A5459B6540,,Hoboken,0,,7,0
1024,5396A6507,636608A5396B6507,,33rd via Hoboken,1,,11,0
861,5394A6507,637033A5394B6507,,33rd Street,1,,4,0
859,5394A6507,636246A5394B6507,,Hoboken,0,,9,0
860,5459A6540,649298A5459B6540,,World Trade Center,1,,5,0
860,5394A6507,636347A5394B6507,,World Trade Center,1,,5,0
862,5459A6540,649719A5459B6540,,Newark,0,,2,0
859,5394A6507,636281A5394B6507,,Hoboken,0,,9,0
859,5459A6540,649174A5459B6540,,33rd Street,1,,3,0
859,5394A6507,636158A5394B6507,,33rd Street,1,,3,0
1024,5395A6507,636854A5395B6507,,Journal Square via Hoboken,0,,8,0
859,5459A6540,649175A5459B6540,,33rd Street,1,,3,0
861,5394A6507,637180A5394B6507,,Journal Square,0,,6,0
1024,5396A6507,636721A5396B6507,,Journal Square via Hoboken,0,,8,0
862,5459A6540,649768A5459B6540,,Newark,0,,2,0
859,5394A6507,636245A5394B6507,,Hoboken,0,,9,0
1024,5396A6507,636606A5396B6507,,33rd via Hoboken,1,,11,0
861,5394A6507,637188A5394B6507,,Journal Square,0,,6,0
860,5394A6507,636371A5394B6507,,World Trade Center,1,,5,0
861,5394A6507,637044A5394B6507,,33rd Street,1,,4,0
859,5459A6540,649255A5459B6540,,Hoboken,0,,9,0
859,5394A6507,636231A5394B6507,,33rd Street,1,,3,0
860,5459A6540,649404A5459B6540,,Hoboken,0,,7,0
861,5394A6507,637024A5394B6507,,33rd Street,1,,4,0
1024,5396A6507,636665A5396B6507,,Journal Square via Hoboken,0,,8,0
862,5396A6507,637239A5396B6507,,Newark,0,,2,0
1024,5395A6507,636919A5395B6507,,Journal Square via Hoboken,0,,8,0
860,5394A6507,636363A5394B6507,,World Trade Center,1,,5,0
1024,5396A6507,636558A5396B6507,,33rd via Hoboken,1,,11,0
862,5459A6540,649820A5459B6540,,Newark,0,,2,0
862,5396A6507,637318A5396B6507,,World Trade Center,1,,1,0
859,5394A6507,636238A5394B6507,,Hoboken,0,,9,0
861,5459A6540,649640A5459B6540,,Journal Square,0,,6,0
859,5459A6540,649230A5459B6540,,Hoboken,0,,9,0
1024,5395A6507,636899A5395B6507,,Journal Square via Hoboken,0,,8,0
860,5459A6540,649448A5459B6540,,Hoboken,0,,7,0
859,5394A6507,636163A5394B6507,,33rd Street,1,,3,0
862,5396A6507,637306A5396B6507,,World Trade Center,1,,1,0
1024,5395A6507,636781A5395B6507,,33rd via Hoboken,1,,11,0
860,5394A6507,636350A5394B6507,,World Trade Center,1,,5,0
862,5394A6507,637734A5394B6507,,World Trade Center,1,,1,0
1024,5459A6540,649690A5459B6540,,33rd via Hoboken,1,,11,0
859,5459A6540,649269A5459B6540,,Hoboken,0,,9,0
861,5394A6507,637132A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637583A5394B6507,,Newark,0,,2,0
859,5394A6507,636307A5394B6507,,Hoboken,0,,9,0
862,5459A6540,649868A5459B6540,,World Trade Center,1,,1,0
861,5394A6507,637190A5394B6507,,Journal Square,0,,6,0
859,5459A6540,649241A5459B6540,,Hoboken,0,,9,0
862,5394A6507,637672A5394B6507,,World Trade Center,1,,1,0
862,5394A6507,637611A5394B6507,,Newark,0,,2,0
860,5394A6507,636373A5394B6507,,World Trade Center,1,,5,0
860,5459A6540,649447A5459B6540,,Hoboken,0,,7,0
861,5459A6540,649537A5459B6540,,33rd Street,1,,4,0
1024,5396A6507,636609A5396B6507,,33rd via Hoboken,1,,11,0
860,5394A6507,636438A5394B6507,,World Trade Center,1,,5,0
860,5459A6540,649394A5459B6540,,Hoboken,0,,7,0
1024,5395A6507,636856A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5396A6507,637252A5396B6507,,Newark,0,,2,0
862,5395A6507,637470A5395B6507,,World Trade Center,1,,1,0
1024,5396A6507,636583A5396B6507,,33rd via Hoboken,1,,11,0
860,5394A6507,636552A5394B6507,,Hoboken,0,,7,0
1024,5395A6507,636849A5395B6507,,Journal Square via Hoboken,0,,8,0
1024,5396A6507,636593A5396B6507,,33rd via Hoboken,1,,11,0
1024,5394A6507,636941A5394B6507,,33rd via Hoboken,1,,11,0
1024,5395A6507,636793A5395B6507,,33rd via Hoboken,1,,11,0
862,5396A6507,637326A5396B6507,,World Trade Center,1,,1,0
862,5394A6507,637549A5394B6507,,Newark,0,,2,0
1024,5395A6507,636879A5395B6507,,Journal Square via Hoboken,0,,8,0
859,5394A6507,636294A5394B6507,,Hoboken,0,,9,0
862,5459A6540,649784A5459B6540,,Newark,0,,2,0
862,5459A6540,649929A5459B6540,,World Trade Center,1,,1,0
859,5459A6540,649178A5459B6540,,33rd Street,1,,3,0
861,5459A6540,649585A5459B6540,,Journal Square,0,,6,0
1024,5396A6507,636635A5396B6507,,33rd via Hoboken,1,,11,0
862,5394A6507,637674A5394B6507,,World Trade Center,1,,1,0
862,5394A6507,637668A5394B6507,,World Trade Center,1,,1,0
862,5396A6507,637338A5396B6507,,World Trade Center,1,,1,0
861,5394A6507,637102A5394B6507,,33rd Street,1,,4,0
862,5394A6507,637647A5394B6507,,World Trade Center,1,,1,0
1024,5396A6507,636592A5396B6507,,33rd via Hoboken,1,,11,0
862,5396A6507,637266A5396B6507,,Newark,0,,2,0
860,5394A6507,636424A5394B6507,,World Trade Center,1,,5,0
5746,5302A6349,660184A5302B6349,,Terminals B/C/D and 23rd Ave,0,,12,0
861,5459A6540,649579A5459B6540,,33rd Street,1,,4,0
859,5394A6507,636148A5394B6507,,33rd Street,1,,3,0
1024,5395A6507,636933A5395B6507,,Journal Square via Hoboken,0,,8,0
860,5459A6540,649312A5459B6540,,World Trade Center,1,,5,0
860,5394A6507,636358A5394B6507,,World Trade Center,1,,5,0
1024,5396A6507,636656A5396B6507,,Journal Square via Hoboken,0,,8,0
861,5394A6507,637196A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637637A5394B6507,,World Trade Center,1,,1,0
860,5459A6540,649358A5459B6540,,World Trade Center,1,,5,0
862,5459A6540,649893A5459B6540,,World Trade Center,1,,1,0
862,5394A6507,637751A5394B6507,,World Trade Center,1,,1,0
862,5459A6540,649870A5459B6540,,World Trade Center,1,,1,0
862,5459A6540,649933A5459B6540,,World Trade Center,1,,1,0
859,5394A6507,636175A5394B6507,,33rd Street,1,,3,0
861,5394A6507,636978A5394B6507,,33rd Street,1,,4,0
860,5459A6540,649332A5459B6540,,World Trade Center,1,,5,0
862,5394A6507,637729A5394B6507,,World Trade Center,1,,1,0
862,5394A6507,637615A5394B6507,,Newark,0,,2,0
1024,5395A6507,636893A5395B6507,,Journal Square via Hoboken,0,,8,0
859,5459A6540,649184A5459B6540,,33rd Street,1,,3,0
862,5396A6507,637336A5396B6507,,World Trade Center,1,,1,0
859,5459A6540,649212A5459B6540,,Hoboken,0,,9,0
862,5395A6507,637409A5395B6507,,Newark,0,,2,0
860,5459A6540,649467A5459B6540,,Hoboken,0,,7,0
859,5394A6507,636177A5394B6507,,33rd Street,1,,3,0
862,5396A6507,637283A5396B6507,,Newark,0,,2,0
861,5394A6507,637147A5394B6507,,Journal Square,0,,6,0
1024,5396A6507,636604A5396B6507,,33rd via Hoboken,1,,11,0
859,5459A6540,649166A5459B6540,,33rd Street,1,,3,0
1024,5459A6540,649705A5459B6540,,Journal Square via Hoboken,0,,8,0
861,5394A6507,637129A5394B6507,,Journal Square,0,,6,0
859,5394A6507,636290A5394B6507,,Hoboken,0,,9,0
860,5394A6507,636387A5394B6507,,World Trade Center,1,,5,0
1024,5396A6507,636644A5396B6507,,Journal Square via Hoboken,0,,8,0
861,5394A6507,637103A5394B6507,,Journal Square,0,,6,0
859,5459A6540,649139A5459B6540,,33rd Street,1,,3,0
860,5459A6540,649328A5459B6540,,World Trade Center,1,,5,0
1024,5396A6507,636613A5396B6507,,33rd via Hoboken,1,,11,0
860,5394A6507,636364A5394B6507,,World Trade Center,1,,5,0
1024,5396A6507,636696A5396B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637560A5394B6507,,Newark,0,,2,0
862,5394A6507,637607A5394B6507,,Newark,0,,2,0
860,5394A6507,636403A5394B6507,,World Trade Center,1,,5,0
1024,5394A6507,636947A5394B6507,,33rd via Hoboken,1,,11,0
861,5459A6540,649639A5459B6540,,Journal Square,0,,6,0
862,5395A6507,637447A5395B6507,,World Trade Center,1,,1,0
1024,5395A6507,636831A5395B6507,,33rd via Hoboken,1,,11,0
862,5394A6507,637710A5394B6507,,World Trade Center,1,,1,0
861,5394A6507,637210A5394B6507,,Journal Square,0,,6,0
862,5396A6507,637317A5396B6507,,World Trade Center,1,,1,0
860,5394A6507,636431A5394B6507,,World Trade Center,1,,5,0
859,5394A6507,636137A5394B6507,,33rd Street,1,,3,0
1024,5396A6507,636702A5396B6507,,Journal Square via Hoboken,0,,8,0
860,5394A6507,636437A5394B6507,,World Trade Center,1,,5,0
861,5459A6540,649625A5459B6540,,Journal Square,0,,6,0
5746,5302A6349,660185A5302B6349,,Terminals B/C/D and 23rd Ave,0,,12,0
1024,5396A6507,636707A5396B6507,,Journal Square via Hoboken,0,,8,0
862,5459A6540,649824A5459B6540,,World Trade Center,1,,1,0
859,5459A6540,649201A5459B6540,,Hoboken,0,,9,0
859,5394A6507,636157A5394B6507,,33rd Street,1,,3,0
861,5459A6540,649566A5459B6540,,33rd Street,1,,4,0
861,5459A6540,649533A5459B6540,,33rd Street,1,,4,0
862,5395A6507,637388A5395B6507,,Newark,0,,2,0
862,5459A6540,649842A5459B6540,,World Trade Center,1,,1,0
1024,5395A6507,636771A5395B6507,,33rd via Hoboken,1,,11,0
860,5394A6507,636398A5394B6507,,World Trade Center,1,,5,0
860,5394A6507,636442A5394B6507,,World Trade Center,1,,5,0
862,5459A6540,649865A5459B6540,,World Trade Center,1,,1,0
1024,5396A6507,636603A5396B6507,,33rd via Hoboken,1,,11,0
860,5394A6507,636367A5394B6507,,World Trade Center,1,,5,0
1024,5396A6507,636623A5396B6507,,33rd via Hoboken,1,,11,0
860,5459A6540,649370A5459B6540,,World Trade Center,1,,5,0
862,5394A6507,637693A5394B6507,,World Trade Center,1,,1,0
862,5459A6540,649859A5459B6540,,World Trade Center,1,,1,0
1024,5395A6507,636755A5395B6507,,33rd via Hoboken,1,,11,0
860,5459A6540,649450A5459B6540,,Hoboken,0,,7,0
1024,5396A6507,636569A5396B6507,,33rd via Hoboken,1,,11,0
862,5459A6540,649880A5459B6540,,World Trade Center,1,,1,0
860,5394A6507,636445A5394B6507,,World Trade Center,1,,5,0
861,5394A6507,637221A5394B6507,,Journal Square,0,,6,0
859,5459A6540,649149A5459B6540,,33rd Street,1,,3,0
861,5394A6507,637085A5394B6507,,33rd Street,1,,4,0
862,5459A6540,649789A5459B6540,,Newark,0,,2,0
861,5459A6540,649619A5459B6540,,Journal Square,0,,6,0
861,5394A6507,637087A5394B6507,,33rd Street,1,,4,0
1024,5396A6507,636704A5396B6507,,Journal Square via Hoboken,0,,8,0
1024,5394A6507,636964A5394B6507,,Journal Square via Hoboken,0,,8,0
859,5459A6540,649102A5459B6540,,33rd Street,1,,3,0
862,5395A6507,637434A5395B6507,,World Trade Center,1,,1,0
861,5394A6507,637204A5394B6507,,Journal Square,0,,6,0
862,5459A6540,649741A5459B6540,,Newark,0,,2,0
860,5394A6507,636381A5394B6507,,World Trade Center,1,,5,0
1024,5395A6507,636753A5395B6507,,33rd via Hoboken,1,,11,0
862,5394A6507,637474A5394B6507,,Newark,0,,2,0
859,5394A6507,636167A5394B6507,,33rd Street,1,,3,0
862,5459A6540,649922A5459B6540,,World Trade Center,1,,1,0
862,5395A6507,637406A5395B6507,,Newark,0,,2,0
860,5394A6507,636344A5394B6507,,World Trade Center,1,,5,0
1024,5396A6507,636611A5396B6507,,33rd via Hoboken,1,,11,0
859,5394A6507,636125A5394B6507,,33rd Street,1,,3,0
1024,5396A6507,636674A5396B6507,,Journal Square via Hoboken,0,,8,0
859,5394A6507,636188A5394B6507,,33rd Street,1,,3,0
862,5459A6540,649732A5459B6540,,Newark,0,,2,0
861,5459A6540,649668A5459B6540,,Journal Square,0,,6,0
859,5459A6540,649250A5459B6540,,Hoboken,0,,9,0
861,5394A6507,637023A5394B6507,,33rd Street,1,,4,0
861,5459A6540,649626A5459B6540,,Journal Square,0,,6,0
862,5396A6507,637303A5396B6507,,World Trade Center,1,,1,0
861,5394A6507,636975A5394B6507,,33rd Street,1,,4,0
1024,5395A6507,636880A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5395A6507,637367A5395B6507,,Newark,0,,2,0
861,5394A6507,637198A5394B6507,,Journal Square,0,,6,0
859,5459A6540,649167A5459B6540,,33rd Street,1,,3,0
861,5459A6540,649504A5459B6540,,33rd Street,1,,4,0
861,5394A6507,637090A5394B6507,,33rd Street,1,,4,0
859,5394A6507,636162A5394B6507,,33rd Street,1,,3,0
859,5459A6540,649113A5459B6540,,33rd Street,1,,3,0
861,5459A6540,649637A5459B6540,,Journal Square,0,,6,0
1024,5395A6507,636907A5395B6507,,Journal Square via Hoboken,0,,8,0
860,5459A6540,649349A5459B6540,,World Trade Center,1,,5,0
860,5394A6507,636505A5394B6507,,Hoboken,0,,7,0
861,5459A6540,649598A5459B6540,,Journal Square,0,,6,0
860,5459A6540,649314A5459B6540,,World Trade Center,1,,5,0
861,5459A6540,649519A5459B6540,,33rd Street,1,,4,0
862,5396A6507,637324A5396B6507,,World Trade Center,1,,1,0
859,5459A6540,649279A5459B6540,,Hoboken,0,,9,0
860,5394A6507,636473A5394B6507,,Hoboken,0,,7,0
859,5394A6507,636273A5394B6507,,Hoboken,0,,9,0
862,5395A6507,637365A5395B6507,,Newark,0,,2,0
862,5394A6507,637649A5394B6507,,World Trade Center,1,,1,0
862,5394A6507,637634A5394B6507,,World Trade Center,1,,1,0
860,5394A6507,636447A5394B6507,,World Trade Center,1,,5,0
861,5394A6507,637162A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637746A5394B6507,,World Trade Center,1,,1,0
860,5459A6540,649329A5459B6540,,World Trade Center,1,,5,0
859,5459A6540,649276A5459B6540,,Hoboken,0,,9,0
862,5394A6507,637598A5394B6507,,Newark,0,,2,0
859,5459A6540,649150A5459B6540,,33rd Street,1,,3,0
859,5459A6540,649183A5459B6540,,33rd Street,1,,3,0
862,5394A6507,637633A5394B6507,,World Trade Center,1,,1,0
861,5459A6540,649597A5459B6540,,Journal Square,0,,6,0
861,5394A6507,637133A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637533A5394B6507,,Newark,0,,2,0
862,5394A6507,637748A5394B6507,,World Trade Center,1,,1,0
859,5459A6540,649190A5459B6540,,Hoboken,0,,9,0
861,5459A6540,649590A5459B6540,,Journal Square,0,,6,0
861,5459A6540,649571A5459B6540,,33rd Street,1,,4,0
862,5394A6507,637665A5394B6507,,World Trade Center,1,,1,0
862,5459A6540,649730A5459B6540,,Newark,0,,2,0
859,5459A6540,649274A5459B6540,,Hoboken,0,,9,0
862,5394A6507,637773A5394B6507,,World Trade Center,1,,1,0
859,5459A6540,649260A5459B6540,,Hoboken,0,,9,0
860,5459A6540,649473A5459B6540,,Hoboken,0,,7,0
862,5394A6507,637497A5394B6507,,Newark,0,,2,0
862,5396A6507,637341A5396B6507,,World Trade Center,1,,1,0
861,5459A6540,649647A5459B6540,,Journal Square,0,,6,0
860,5459A6540,649341A5459B6540,,World Trade Center,1,,5,0
1024,5396A6507,636620A5396B6507,,33rd via Hoboken,1,,11,0
861,5459A6540,649645A5459B6540,,Journal Square,0,,6,0
859,5394A6507,636275A5394B6507,,Hoboken,0,,9,0
1024,5395A6507,636829A5395B6507,,33rd via Hoboken,1,,11,0
1024,5395A6507,636788A5395B6507,,33rd via Hoboken,1,,11,0
862,5394A6507,637685A5394B6507,,World Trade Center,1,,1,0
859,5394A6507,636328A5394B6507,,Hoboken,0,,9,0
859,5394A6507,636284A5394B6507,,Hoboken,0,,9,0
862,5396A6507,637332A5396B6507,,World Trade Center,1,,1,0
1024,5396A6507,636681A5396B6507,,Journal Square via Hoboken,0,,8,0
861,5459A6540,649576A5459B6540,,33rd Street,1,,4,0
1024,5459A6540,649687A5459B6540,,33rd via Hoboken,1,,11,0
1024,5396A6507,636632A5396B6507,,33rd via Hoboken,1,,11,0
862,5394A6507,637540A5394B6507,,Newark,0,,2,0
862,5395A6507,637363A5395B6507,,Newark,0,,2,0
859,5394A6507,636184A5394B6507,,33rd Street,1,,3,0
861,5394A6507,637035A5394B6507,,33rd Street,1,,4,0
862,5395A6507,637396A5395B6507,,Newark,0,,2,0
859,5394A6507,636310A5394B6507,,Hoboken,0,,9,0
860,5459A6540,649381A5459B6540,,World Trade Center,1,,5,0
860,5459A6540,649395A5459B6540,,Hoboken,0,,7,0
861,5394A6507,637209A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637750A5394B6507,,World Trade Center,1,,1,0
1024,5395A6507,636901A5395B6507,,Journal Square via Hoboken,0,,8,0
861,5394A6507,637174A5394B6507,,Journal Square,0,,6,0
1024,5396A6507,636689A5396B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637589A5394B6507,,Newark,0,,2,0
860,5459A6540,649415A5459B6540,,Hoboken,0,,7,0
861,5394A6507,636983A5394B6507,,33rd Street,1,,4,0
859,5459A6540,649227A5459B6540,,Hoboken,0,,9,0
1024,5395A6507,636887A5395B6507,,Journal Square via Hoboken,0,,8,0
861,5394A6507,637124A5394B6507,,Journal Square,0,,6,0
862,5395A6507,637430A5395B6507,,World Trade Center,1,,1,0
861,5394A6507,636969A5394B6507,,33rd Street,1,,4,0
862,5459A6540,649770A5459B6540,,Newark,0,,2,0
861,5459A6540,649557A5459B6540,,33rd Street,1,,4,0
862,5395A6507,637428A5395B6507,,World Trade Center,1,,1,0
862,5396A6507,637314A5396B6507,,World Trade Center,1,,1,0
1024,5395A6507,636774A5395B6507,,33rd via Hoboken,1,,11,0
860,5459A6540,649427A5459B6540,,Hoboken,0,,7,0
861,5459A6540,649553A5459B6540,,33rd Street,1,,4,0
859,5394A6507,636312A5394B6507,,Hoboken,0,,9,0
861,5459A6540,649491A5459B6540,,33rd Street,1,,4,0
860,5459A6540,649301A5459B6540,,World Trade Center,1,,5,0
859,5459A6540,649130A5459B6540,,33rd Street,1,,3,0
862,5394A6507,637770A5394B6507,,World Trade Center,1,,1,0
1024,5395A6507,636888A5395B6507,,Journal Square via Hoboken,0,,8,0
859,5459A6540,649103A5459B6540,,33rd Street,1,,3,0
862,5459A6540,649891A5459B6540,,World Trade Center,1,,1,0
859,5394A6507,636209A5394B6507,,33rd Street,1,,3,0
861,5394A6507,637043A5394B6507,,33rd Street,1,,4,0
860,5459A6540,649325A5459B6540,,World Trade Center,1,,5,0
862,5396A6507,637331A5396B6507,,World Trade Center,1,,1,0
861,5394A6507,637164A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637515A5394B6507,,Newark,0,,2,0
860,5459A6540,649422A5459B6540,,Hoboken,0,,7,0
862,5394A6507,637579A5394B6507,,Newark,0,,2,0
1024,5395A6507,636799A5395B6507,,33rd via Hoboken,1,,11,0
860,5459A6540,649368A5459B6540,,World Trade Center,1,,5,0
862,5459A6540,649818A5459B6540,,Newark,0,,2,0
861,5394A6507,637173A5394B6507,,Journal Square,0,,6,0
861,5459A6540,649628A5459B6540,,Journal Square,0,,6,0
862,5459A6540,649863A5459B6540,,World Trade Center,1,,1,0
1024,5395A6507,636870A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637473A5394B6507,,Newark,0,,2,0
1024,5395A6507,636891A5395B6507,,Journal Square via Hoboken,0,,8,0
5745,5302A6349,622819A5302B6349,,Terminals A/C/D and P10,0,,10,0
862,5394A6507,637605A5394B6507,,Newark,0,,2,0
860,5459A6540,649300A5459B6540,,World Trade Center,1,,5,0
859,5459A6540,649187A5459B6540,,Hoboken,0,,9,0
862,5396A6507,637311A5396B6507,,World Trade Center,1,,1,0
1024,5395A6507,636787A5395B6507,,33rd via Hoboken,1,,11,0
1024,5396A6507,636647A5396B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637517A5394B6507,,Newark,0,,2,0
862,5395A6507,637387A5395B6507,,Newark,0,,2,0
861,5459A6540,649499A5459B6540,,33rd Street,1,,4,0
861,5459A6540,649638A5459B6540,,Journal Square,0,,6,0
859,5394A6507,636239A5394B6507,,Hoboken,0,,9,0
859,5459A6540,649165A5459B6540,,33rd Street,1,,3,0
859,5394A6507,636217A5394B6507,,33rd Street,1,,3,0
859,5394A6507,636168A5394B6507,,33rd Street,1,,3,0
862,5396A6507,637335A5396B6507,,World Trade Center,1,,1,0
861,5459A6540,649616A5459B6540,,Journal Square,0,,6,0
859,5459A6540,649283A5459B6540,,Hoboken,0,,9,0
862,5459A6540,649839A5459B6540,,World Trade Center,1,,1,0
859,5394A6507,636311A5394B6507,,Hoboken,0,,9,0
861,5459A6540,649493A5459B6540,,33rd Street,1,,4,0
862,5395A6507,637444A5395B6507,,World Trade Center,1,,1,0
860,5394A6507,636499A5394B6507,,Hoboken,0,,7,0
860,5394A6507,636506A5394B6507,,Hoboken,0,,7,0
862,5395A6507,637426A5395B6507,,World Trade Center,1,,1,0
860,5459A6540,649378A5459B6540,,World Trade Center,1,,5,0
861,5459A6540,649552A5459B6540,,33rd Street,1,,4,0
1024,5459A6540,649693A5459B6540,,33rd via Hoboken,1,,11,0
860,5459A6540,649351A5459B6540,,World Trade Center,1,,5,0
1024,5395A6507,636827A5395B6507,,33rd via Hoboken,1,,11,0
861,5394A6507,637179A5394B6507,,Journal Square,0,,6,0
861,5394A6507,637101A5394B6507,,33rd Street,1,,4,0
862,5394A6507,637675A5394B6507,,World Trade Center,1,,1,0
862,5394A6507,637631A5394B6507,,World Trade Center,1,,1,0
862,5394A6507,637577A5394B6507,,Newark,0,,2,0
859,5459A6540,649245A5459B6540,,Hoboken,0,,9,0
860,5459A6540,649348A5459B6540,,World Trade Center,1,,5,0
1024,5395A6507,636734A5395B6507,,33rd via Hoboken,1,,11,0
859,5459A6540,649217A5459B6540,,Hoboken,0,,9,0
861,5394A6507,637071A5394B6507,,33rd Street,1,,4,0
860,5459A6540,649287A5459B6540,,World Trade Center,1,,5,0
859,5394A6507,636140A5394B6507,,33rd Street,1,,3,0
862,5395A6507,637360A5395B6507,,Newark,0,,2,0
860,5394A6507,636386A5394B6507,,World Trade Center,1,,5,0
861,5394A6507,637201A5394B6507,,Journal Square,0,,6,0
860,5394A6507,636550A5394B6507,,Hoboken,0,,7,0
1024,5395A6507,636751A5395B6507,,33rd via Hoboken,1,,11,0
1024,5395A6507,636783A5395B6507,,33rd via Hoboken,1,,11,0
860,5459A6540,649369A5459B6540,,World Trade Center,1,,5,0
862,5394A6507,637722A5394B6507,,World Trade Center,1,,1,0
1024,5395A6507,636892A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5396A6507,637310A5396B6507,,World Trade Center,1,,1,0
1024,5395A6507,636931A5395B6507,,Journal Square via Hoboken,0,,8,0
861,5394A6507,637183A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637495A5394B6507,,Newark,0,,2,0
862,5394A6507,637532A5394B6507,,Newark,0,,2,0
862,5396A6507,637323A5396B6507,,World Trade Center,1,,1,0
859,5394A6507,636179A5394B6507,,33rd Street,1,,3,0
859,5459A6540,649278A5459B6540,,Hoboken,0,,9,0
859,5394A6507,636229A5394B6507,,33rd Street,1,,3,0
861,5394A6507,637141A5394B6507,,Journal Square,0,,6,0
862,5459A6540,649866A5459B6540,,World Trade Center,1,,1,0
1024,5395A6507,636749A5395B6507,,33rd via Hoboken,1,,11,0
859,5394A6507,636314A5394B6507,,Hoboken,0,,9,0
862,5459A6540,649728A5459B6540,,Newark,0,,2,0
861,5459A6540,649514A5459B6540,,33rd Street,1,,4,0
862,5459A6540,649814A5459B6540,,Newark,0,,2,0
861,5394A6507,637127A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637646A5394B6507,,World Trade Center,1,,1,0
859,5459A6540,649121A5459B6540,,33rd Street,1,,3,0
861,5394A6507,637166A5394B6507,,Journal Square,0,,6,0
859,5394A6507,636332A5394B6507,,Hoboken,0,,9,0
861,5394A6507,636989A5394B6507,,33rd Street,1,,4,0
862,5396A6507,637275A5396B6507,,Newark,0,,2,0
860,5394A6507,636357A5394B6507,,World Trade Center,1,,5,0
860,5394A6507,636399A5394B6507,,World Trade Center,1,,5,0
860,5394A6507,636460A5394B6507,,Hoboken,0,,7,0
859,5394A6507,636141A5394B6507,,33rd Street,1,,3,0
860,5394A6507,636414A5394B6507,,World Trade Center,1,,5,0
861,5459A6540,649574A5459B6540,,33rd Street,1,,4,0
861,5459A6540,649577A5459B6540,,33rd Street,1,,4,0
859,5459A6540,649132A5459B6540,,33rd Street,1,,3,0
1024,5396A6507,636576A5396B6507,,33rd via Hoboken,1,,11,0
861,5459A6540,649549A5459B6540,,33rd Street,1,,4,0
859,5459A6540,649120A5459B6540,,33rd Street,1,,3,0
862,5394A6507,637485A5394B6507,,Newark,0,,2,0
1024,5395A6507,636844A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637701A5394B6507,,World Trade Center,1,,1,0
861,5394A6507,636979A5394B6507,,33rd Street,1,,4,0
